Gene_ID,S191Fg02,S191Fg04,S191Fg06,S191Fg07,S191Fg08,S191Fg10,S191Fg20,S191Fg23,S191Fg25,S191Fg27,S191Fg29,S191Fg42,S201Fg02,S201Fg04,S201Fg06,S201Fg07,S201Fg08,S201Fg10,S201Fg20,S201Fg23,S201Fg25,S201Fg27,S201Fg29,S201Fg42
FAGR_UCONN_29137,6.499871019,7.714170075,7.848132921,8.215859267,7.110885807,7.774425581,7.218960343,5.982765381,7.027041539,7.09173184,6.269102502,7.190367024,7.998178377,8.577663591,8.916932756,9.045415153,7.707608553,8.593352713,8.073069544,7.535016943,8.607595804,8.820192715,8.102900885,8.807961265
FAGR_UCONN_29139,5.254213326,4.738002788,4.31632401,5.006341447,4.871437815,5.238442431,4.809969074,5.082539524,4.858963577,4.982977617,5.367364398,5.308970826,4.527000313,4.490759702,4.11383224,4.523903758,4.988990863,4.440839286,4.666454207,4.448900988,4.485618197,4.681634578,4.681229874,4.063252276
FAGR_UCONN_29146,3.511729874,3.339658121,2.998948274,4.95615754,3.927246628,3.883979385,3.381891276,3.618101231,3.79174838,4.175398311,3.17464852,4.187159859,2.535567736,1.770811518,1.850617588,2.636664231,2.254936153,1.452316735,1.632208845,2.360004286,2.157714254,2.570664049,2.159672685,1.254934112
FAGR_UCONN_29147,6.336144966,6.246499161,6.504470175,6.130301871,6.476072075,6.206993102,6.001157038,5.765325101,5.009594582,6.124153422,6.075717006,6.611311739,7.250308116,7.40429899,8.374199553,7.542160382,7.329768073,8.580162686,7.132239934,7.074200426,6.691760612,7.922497855,7.076762739,7.944500575
FAGR_UCONN_29148,5.398888891,5.902320313,5.762986765,5.478777589,5.480535881,5.87315925,5.979337364,6.174427875,6.012354233,5.252489258,6.742416011,6.417302578,5.575149739,4.85833272,4.673114369,4.497509743,5.598131483,4.827671282,5.641516018,5.747179749,4.851084115,4.3065917,5.96532483,4.821220026
FAGR_UCONN_29150,3.808489232,3.822964082,3.336163786,5.496443005,4.849620667,5.131202419,4.399653208,4.572991387,3.872613164,4.497431123,3.430318112,4.227194832,4.876879637,4.707160531,5.694137054,5.525061208,5.296477341,5.146793635,5.27138561,5.053740867,6.604016739,5.269288509,4.99493502,5.24968274
FAGR_UCONN_29159,4.074913532,3.240652177,4.751629941,5.367986258,3.493027243,3.367474796,2.808578661,2.156964469,3.046190489,3.460464849,2.604288854,2.405772505,4.555513302,3.749487227,6.304863137,5.861520461,3.382803471,5.747016658,3.817484361,3.482385783,5.951236852,5.360525386,4.899580196,4.709273773
FAGR_UCONN_29170,11.57255324,12.22685277,12.05476232,12.27502309,12.13469492,11.70930106,12.07814279,12.06003376,12.44216957,11.67252307,11.60001902,12.55231762,10.67959886,11.27272939,10.83538306,11.11678926,11.44321288,11.06438779,10.85643684,10.81619488,11.37848253,10.82538267,11.25397567,11.2518896
FAGR_UCONN_29174,1.402718258,0.227885798,-1.857971539,1.195551983,-1.857971539,0.312337041,0.909399077,1.658360406,0.905155916,2.633829981,1.260127405,0.489080324,-0.232613713,-1.31714749,-1.307690605,-1.395442674,-1.248323652,-1.857971539,-1.236177454,-1.857971539,-0.194470107,-1.041929836,-1.857971539,-1.857971539
FAGR_UCONN_29177,1.936612421,1.94743361,0.747767443,2.573612052,2.779436514,1.14245998,2.080128355,1.561111365,1.951905028,1.632304915,0.951923761,1.744751458,2.67203549,3.401069876,4.216812762,3.963723314,3.257092997,2.797979053,3.802194308,3.017178199,3.747658345,3.893158458,2.890262773,3.536921085
FAGR_UCONN_29179,-1.857971539,-1.857971539,-1.857971539,-1.857971539,0.672524338,-1.857971539,-1.857971539,-1.857971539,2.340993126,-0.250325226,2.514082363,-0.777406599,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_29181,6.73612931,6.735890771,7.392090769,6.950787488,6.882848364,6.729735286,7.266780468,7.232812567,6.959231328,7.100665393,7.392914445,7.16276342,6.562214363,6.410907235,6.722146868,6.235460088,6.994410263,6.514682671,6.953471431,6.819596688,6.54240844,6.775955135,6.762814906,6.578796393
FAGR_UCONN_29189,5.093395706,5.449418198,5.200159146,5.834079754,5.989585177,5.543398134,5.430062207,6.07077834,5.957800407,5.304965541,6.36737431,6.673487932,4.651091927,3.828057169,3.870208366,4.066054777,4.721866529,4.148483459,4.561392889,4.795154645,2.897670866,4.344335128,4.446503795,4.455379633
FAGR_UCONN_29192,2.516660796,2.178975421,2.558066158,1.195551983,3.179909164,0.068391273,2.315054501,3.167773477,3.114283664,2.3439846,1.986087507,2.564205921,1.081743561,1.191110608,2.12933717,1.174331522,2.117000873,-0.425557404,0.550821988,0.952067833,2.645278156,0.405917587,1.582640151,1.186166524
FAGR_UCONN_29196,4.478937066,4.501897919,4.210944666,4.664770359,4.871437815,4.29226179,4.428568457,4.609930651,5.009594582,4.057996987,3.92629769,4.772958629,3.154498871,3.19909008,3.805591635,4.057046114,3.705126588,3.793666062,3.569146192,3.45146803,4.56065574,3.249089926,3.34104151,3.630476364
FAGR_UCONN_29197,-1.857971539,-1.857971539,-1.857971539,-0.639063963,-1.857971539,-1.857971539,-1.857971539,-0.692441433,0.103404145,-0.250325226,-0.633885035,-1.857971539,1.001115487,-1.31714749,1.294910177,-0.327014155,0.661313886,-0.030774603,-0.803070878,-0.963440649,-0.194470107,0.6179988,0.241597151,-1.005658719
FAGR_UCONN_29199,6.239977742,5.795916878,4.894612155,5.430584157,5.299259192,6.536125118,6.005961363,5.913863481,5.343306888,5.98955412,6.079653453,5.956371733,5.011608536,5.545272326,4.736881366,5.054125083,4.928421513,5.321823434,5.260238856,5.447615751,4.373542958,5.375185944,5.136424625,5.641916654
FAGR_UCONN_29215,5.227105224,4.650715809,4.824891654,4.463927425,4.356505004,5.154862986,4.511991561,4.778043594,4.690751853,4.651278814,4.859209125,4.931605145,5.357621864,5.436626357,5.01924604,5.588957776,5.275016376,4.897393071,5.254633015,5.299232645,4.790023129,5.030867859,5.273744478,5.5491246
FAGR_UCONN_29219,3.13768845,3.704122501,3.120324453,3.710961605,3.548250597,3.000485608,3.52264055,3.63412938,3.749550209,3.729797763,3.817359096,3.776691358,2.506653808,2.404471376,2.170972133,2.979503574,2.703545848,2.589111788,2.492267744,2.632286191,3.449006208,1.818839511,3.076182181,2.487526251
FAGR_UCONN_29221,3.783896504,4.762001749,3.838865863,4.173106914,4.293257493,4.334314371,3.638548528,3.954427511,4.421867141,4.384922432,3.392841409,4.195256225,3.59997883,1.873177766,0.638671867,2.536516508,2.912558224,1.626666524,2.492267744,2.105788344,3.747658345,2.29035382,2.799260647,1.937617348
FAGR_UCONN_29226,-0.019897817,-0.466953672,-1.857971539,-1.123444452,-1.857971539,1.751290442,-1.030568862,-0.692441433,1.183942278,-1.857971539,0.366749733,-1.402089266,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_29228,3.570425976,3.547245877,1.91998258,2.700967505,3.375803469,2.351948328,3.069476368,3.391703453,3.615002637,2.875072563,3.246443602,3.338779101,2.697845661,2.183211008,1.850617588,1.933891796,2.637810373,2.090753352,2.373152846,2.220262392,2.617429497,2.160963315,2.799260647,1.895161175
FAGR_UCONN_29232,-1.857971539,-1.857971539,-0.032789949,-0.639063963,0.207302582,-0.594649439,-1.385750066,-1.275644369,-0.566859729,-0.250325226,-0.856489108,-1.402089266,0.390968899,-1.857971539,3.919895659,-0.149682526,-0.491909425,2.723152268,-1.857971539,-1.34245824,-0.406812954,-1.041929836,-1.361533175,-0.266540001
FAGR_UCONN_29237,-1.857971539,-1.857971539,-0.032789949,-1.123444452,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.355093751,-0.616491473,0.638671867,0.706020264,-1.248323652,0.132335144,-1.857971539,-0.963440649,-1.338360333,-0.759785548,-0.699518405,-1.005658719
FAGR_UCONN_29242,-0.963878562,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.537624065,-1.857971539,-1.857971539,-1.857971539,-1.857971539,2.251761494,-0.924696164,-1.857971539,-1.857971539,-1.857971539,-1.347267881,0.223615372,-1.857971539,-1.857971539,-0.759785548,0.241597151,-1.857971539
FAGR_UCONN_29247,3.057883844,3.206080513,3.336163786,3.026901551,2.779436514,2.814927621,3.549214589,3.500622725,3.749550209,3.667030315,3.246443602,3.396098468,3.017736779,1.822902374,3.104767341,1.852924445,3.212631525,2.845790917,2.637180142,2.974319499,2.036768978,2.464982159,1.832565105,2.095952194
FAGR_UCONN_29251,4.383952081,5.260181578,5.954715443,5.219892018,5.751526574,5.425143583,5.944725797,5.772583758,5.50423293,5.404517169,6.023541094,5.844995654,5.659661028,6.058450864,6.582568093,6.121254324,6.168762427,6.465795661,6.458919388,6.185633388,5.514947201,6.482954696,6.169878647,6.406245792
FAGR_UCONN_29255,1.402718258,0.227885798,-0.032789949,0.459075412,0.207302582,1.575435367,1.205123103,1.527181614,1.794781771,1.171728439,1.845203786,1.699931009,-0.049700131,-0.924696164,-0.599083337,-0.764502457,0.522506902,-0.672590336,-0.803070878,0.144377628,-1.857971539,-0.759785548,-0.699518405,0.872722783
FAGR_UCONN_29260,7.949953397,7.455506049,7.540840028,7.644387909,7.216940036,8.098025732,7.319834565,7.714848008,7.767199068,7.375537191,7.834403868,8.029474489,6.958958673,7.352076861,7.398585414,7.112969779,7.00748266,7.045422434,7.269207542,7.199273703,7.592166295,7.201097722,7.187441083,7.289719779
FAGR_UCONN_29275,1.117939037,1.195463809,1.251480661,0.459075412,1.023745888,1.010350534,0.639494431,0.457623657,0.559272641,1.171728439,0.881513282,0.590785739,2.066058965,1.023153766,1.568533058,0.508702042,2.254936153,2.05051309,1.996990504,1.195408344,1.99409071,2.055686229,1.636208977,2.304983697
FAGR_UCONN_29277,6.777201664,6.683449444,5.781508481,5.086286785,6.269761307,4.440807081,6.555657049,7.205585109,6.64502504,5.99595255,5.840785792,5.526723696,5.444037118,5.664263975,3.360070435,3.963723314,5.949228673,3.435805165,5.254633015,5.900986713,4.454475165,4.663832797,5.035372694,4.519674092
FAGR_UCONN_29278,7.141387174,6.502974609,6.832199695,7.684754522,6.872066964,7.281560408,7.037295576,7.409081277,7.651653773,6.497745227,7.450288898,7.220430711,5.97144222,6.440385446,7.10972451,6.879969965,6.416735163,6.43876923,6.391556308,6.493246045,6.598685308,6.87727315,6.506518762,6.747885966
FAGR_UCONN_29280,7.420000391,9.180347754,8.351158854,7.206504046,9.596895176,7.034000523,8.801795481,8.897117384,8.633363235,8.16882728,8.979724567,8.081725763,4.318219312,4.514712189,2.969739716,2.860279972,7.287523152,2.589111788,3.376129468,4.495113501,2.405805978,2.909663539,3.840527328,2.095952194
FAGR_UCONN_29285,-1.857971539,-1.857971539,-0.032789949,0.012060859,-1.857971539,0.312337041,-0.304011684,-1.537624065,-1.857971539,0.755290433,-1.857971539,0.261249231,-1.355093751,1.191110608,0.858459697,1.174331522,1.11224301,2.344802079,3.104212097,-0.663564227,1.049598487,1.684034462,-0.992881698,2.543578511
FAGR_UCONN_29287,1.402718258,1.329983426,1.251480661,0.639503845,1.744672056,0.86491293,0.033722703,0.993184048,0.905155916,0.491134643,0.951923761,1.084859044,1.001115487,-1.31714749,-0.343226475,0.150529941,-0.491909425,-0.425557404,0.223615372,-0.203759078,0.670414112,0.286910219,0.606171827,-1.369768715
FAGR_UCONN_29292,5.142583848,4.762001749,4.264596282,4.463927425,5.073181113,4.491243719,4.597234614,4.957545353,4.574700273,4.533065248,4.448735076,4.717822184,5.134823147,5.465588905,5.704806518,5.607587644,5.499799415,5.679355937,5.173774377,5.259623276,5.199895698,5.643904118,5.177655835,5.616008002
FAGR_UCONN_29295,4.432226142,3.845601249,4.366261062,4.202104932,3.702268221,4.503582106,3.802159048,3.960796416,3.661260159,4.008224022,3.67890648,4.333720264,5.08190038,4.919421552,4.11383224,5.295379868,4.52684189,4.20457038,5.197342956,4.81957372,4.365194316,5.089830136,4.826569281,5.041599917
FAGR_UCONN_29299,9.259533366,9.543939961,9.304865355,9.752934622,9.934675494,9.121517767,9.803248234,9.547342135,9.960482222,9.307120788,9.004007249,9.483087899,8.863412339,9.017338407,8.326060958,8.98019283,9.481024581,8.819344842,8.682805582,8.744672218,9.238231035,8.886612264,9.16018473,8.762555292
FAGR_UCONN_29314,3.570425976,3.432303852,2.866414651,4.230531559,3.179909164,3.340216338,3.225911213,3.491853689,3.79174838,3.384469539,3.593384507,3.787442471,4.475705044,4.399366113,3.513596441,4.523903758,3.927744688,4.20457038,3.989341309,4.211202338,4.414576504,4.244069949,4.595929564,4.182792185
FAGR_UCONN_29318,5.032066908,6.198942871,7.185077148,6.072587353,6.788531112,5.317443885,7.275759415,5.485095816,6.082024903,5.790460742,5.287928809,6.892213834,6.662288812,7.213819636,6.939490613,8.127218159,6.436201692,7.588246811,6.900610253,6.058036192,8.117704153,7.74973393,6.938342852,7.734038758
FAGR_UCONN_29322,5.691094755,6.09413338,6.248982532,6.797717648,5.949122142,7.065550898,5.811115951,5.989010675,5.87189522,5.783080335,6.365763249,6.316986849,6.441369872,7.688511903,7.525379601,7.733832066,6.183235768,7.370583475,6.755342747,6.254419507,6.77762147,7.0251985,7.053570429,7.030058154
FAGR_UCONN_29325,6.82318397,7.237470808,7.061690482,6.811896435,7.335485447,6.517994043,7.403229853,7.148841269,7.753919161,7.387753622,6.158070341,6.494786677,6.225455688,5.845172636,5.930660476,6.233462299,6.550022975,6.178987106,6.350100872,6.267791752,7.209348649,6.238290087,6.27493827,6.164028948
FAGR_UCONN_29332,6.422322471,5.528496641,5.904901219,6.246212373,5.809183055,6.04338636,5.585784522,6.175797277,5.727185387,6.014979318,6.061854235,6.755169796,5.341338353,5.613408271,5.139470311,5.987774301,5.718286911,5.330251539,5.589025692,5.61391166,5.445370197,5.442858686,5.478258991,6.047710219
FAGR_UCONN_29346,4.264603641,4.557805689,4.550333236,4.725951125,4.356505004,4.110604491,5.322482048,4.973381135,5.625855402,5.44249082,5.055859726,5.083273365,3.362445473,4.19713011,3.247819634,4.118956466,4.269066624,3.022611645,4.213938506,4.479873216,4.960428701,4.577723775,4.400805232,4.043949558
FAGR_UCONN_29348,0.545897565,0.694875088,-1.857971539,-0.639063963,-0.483590019,-0.594649439,0.824919652,0.223438383,0.103404145,1.494496185,-0.441081239,0.489080324,1.081743561,1.023153766,1.438198864,1.418966799,0.196988208,1.253962632,2.10061732,1.527329497,2.233055265,1.426918995,1.964070179,1.320572416
FAGR_UCONN_29357,5.011030615,4.35184524,4.31632401,4.74578143,4.849620667,4.503582106,4.628724432,4.496148317,3.661260159,4.819442985,4.930689876,4.588551942,5.420977971,4.889200452,4.715937312,5.150443852,5.389286637,4.401387533,5.185606795,5.571406403,4.976960504,5.323208651,5.239539043,4.678311239
FAGR_UCONN_29362,6.198711174,5.847297783,7.12107112,6.538244038,5.549824329,6.315947205,6.421848551,6.839759395,7.296178557,6.643432737,6.742416011,7.259565244,7.031798261,6.625927039,7.151921089,7.211661539,7.050747452,7.145524967,6.989354585,7.384582708,7.903087887,7.253615481,7.472468194,7.242874349
FAGR_UCONN_29366,4.781849974,4.253701107,4.036867308,4.216388259,3.841417908,4.812110523,3.258485564,3.89580561,3.706080476,3.422967527,4.334775807,4.250693172,4.859832879,4.490759702,5.274515308,4.89133926,4.096291378,4.953026369,4.870813959,4.918976909,4.29660672,5.053831716,4.687587197,4.35713918
FAGR_UCONN_29367,1.117939037,1.453022997,2.16538109,2.659752332,1.023745888,2.29629925,1.332978622,1.264298402,2.093584303,2.173826652,1.314587843,1.653673346,2.772616186,2.298078769,4.967022059,2.250725924,2.380826733,3.371926418,2.737046627,2.183104552,1.415749809,3.200525888,2.456247956,3.376429219
FAGR_UCONN_29371,3.598902136,3.728686896,3.689949853,3.827204739,3.601437815,4.248946537,3.87749454,3.610019882,4.220331377,4.106109898,3.836096408,4.059923626,4.871219735,4.628849532,4.771126302,4.63704241,4.935278391,4.657265773,4.810959899,4.807415847,4.398302866,4.905181085,4.779731017,4.309438037
FAGR_UCONN_29373,2.325421463,2.850815272,2.558066158,2.659752332,2.868918468,2.892037553,2.620897736,3.382244489,3.358450084,1.873782438,1.689058555,2.060568457,1.80617515,2.014275825,1.438198864,1.239487856,1.909819037,2.20514845,1.48677016,1.937492007,2.58903267,1.369501254,1.832565105,1.501271027
FAGR_UCONN_29374,9.544861913,8.388450929,8.162667549,8.598431055,7.962184666,8.248560586,7.581166611,7.634960826,7.307130491,7.622957051,7.765818789,7.998579144,9.335192562,9.411866498,9.783183284,9.367363414,9.287287133,9.235471396,9.746884369,10.02299088,7.701487161,9.704577011,9.489099607,9.283188027
FAGR_UCONN_29375,1.26734398,-0.466953672,1.251480661,1.595912044,-1.857971539,-0.225369233,-0.745784036,-1.054005784,2.340993126,1.171728439,-0.633885035,0.261249231,-1.857971539,-0.924696164,-1.307690605,-0.764502457,-1.857971539,-1.857971539,-1.857971539,-1.857971539,0.774954195,-1.393005921,0.096256723,-1.005658719
FAGR_UCONN_29378,-0.41601951,-0.466953672,-1.857971539,0.639503845,0.672524338,-0.225369233,0.176931302,-1.275644369,-1.857971539,-0.84092533,-0.118930968,-0.777406599,-1.857971539,-1.857971539,-1.307690605,-1.857971539,-1.857971539,-1.857971539,-1.236177454,-1.857971539,-0.957143192,-1.857971539,-1.857971539,-1.369768715
FAGR_UCONN_29385,3.947842776,3.601455734,2.558066158,3.69064344,2.08060662,3.921246878,2.851917578,3.134356158,2.899530918,3.384469539,3.647426839,3.617103573,4.223665844,3.938428667,4.385463393,4.144697219,4.020938713,4.167422409,4.448075531,4.173807355,3.760447549,4.219907633,4.022528935,4.388085665
FAGR_UCONN_29387,5.52295817,6.203331533,7.705080307,6.871776843,6.341859835,7.413283337,6.498849532,6.630983747,6.982190698,6.164474615,7.721157305,7.695280511,7.900838807,7.497395121,8.510175428,7.653930045,7.75585379,8.398226723,7.975060503,7.61741109,7.728587663,8.625088287,7.391057889,8.513438333
FAGR_UCONN_29398,5.749415682,5.923754891,5.200159146,5.335638403,5.820442914,5.223601902,5.705800871,5.579168409,5.881696774,5.760709837,5.129861537,5.196503431,5.11100773,4.561456173,4.824281644,4.39399484,5.06598655,4.63702697,5.094403579,5.419933755,5.250634044,4.733758723,5.200062925,4.601172013
FAGR_UCONN_29401,7.35261684,7.316572899,7.292293849,7.656224056,7.323664143,7.488147869,7.019587525,7.15857036,7.14567755,7.206524902,7.102087886,7.17304866,7.797945816,7.956043695,8.137454084,8.186764909,7.58215973,8.047753249,7.446856692,7.522985378,7.90236683,8.171151169,7.53902021,7.954226719
FAGR_UCONN_29404,5.263137338,4.797267864,4.928248299,4.534028052,4.782116919,4.427917513,4.538760662,4.922082417,5.113069031,4.533065248,4.793619472,4.820841676,5.436391614,5.713387864,5.527845616,5.75692102,5.133128706,5.896387774,5.137683468,5.094335922,4.949301309,5.237547349,5.339814489,5.670518327
FAGR_UCONN_29406,1.402718258,1.94743361,0.747767443,2.573612052,3.179909164,2.853997702,2.375703353,2.243092788,1.794781771,2.080577461,1.647230915,2.637342353,0.390968899,1.822902374,-0.343226475,2.281990979,1.205948006,1.389181052,1.561321444,1.585444294,-0.009408418,0.6179988,0.896952648,1.501271027
FAGR_UCONN_29411,4.264603641,4.458497735,4.894612155,4.244537552,4.558295241,4.12664742,4.518730545,4.348534067,4.878675254,4.423408496,4.598914521,3.910569455,4.771440133,4.937254937,5.284033262,4.950912801,4.92153189,4.773075666,4.942300071,4.625482258,4.802443826,5.111881382,4.575507438,4.826878032
FAGR_UCONN_29429,5.469985653,5.071422046,5.79979542,5.7133853,5.250143052,5.365554653,5.102387353,5.064910421,5.096330495,4.848018707,5.067799542,5.385265765,6.093132903,6.452836884,6.428024521,6.451952254,5.901008247,6.278156533,6.017524767,6.140309018,5.868004505,6.43653025,6.169878647,6.336563318
FAGR_UCONN_29431,1.640444447,2.178975421,2.375043131,1.40957559,2.223169877,1.375129917,1.92643289,1.222504906,1.618430905,5.699301706,2.019259066,5.707412598,0.258492639,0.355663774,0.379276008,1.034465433,1.293936165,0.278862758,0.550821988,1.268183257,0.872428263,3.414356339,1.687859742,2.515824585
FAGR_UCONN_29432,9.550340223,9.687516731,8.944987647,9.032512345,9.427750386,8.80563462,9.425870284,9.753986575,9.438214465,9.489925364,9.862810122,9.691873878,8.454585654,8.786784085,7.969918857,7.95908394,9.183483857,7.740657935,8.58289178,8.81960243,8.467892324,8.476642733,8.886680125,8.346715958
FAGR_UCONN_29433,6.66384227,7.697155735,5.853305277,5.843312846,6.904172421,7.116648378,7.370075319,6.862897554,7.262814903,7.97840067,7.101119955,6.99202416,6.555171641,6.730195663,5.185904125,5.725993645,6.638812032,6.306197953,6.725258603,6.287620554,7.063461369,6.045538927,6.698166851,5.773723954
FAGR_UCONN_29439,3.353606358,2.553655121,2.375043131,2.166046248,3.493027243,2.96523434,3.396600421,3.294201465,3.358450084,3.819107885,3.689248881,3.641011389,1.898103889,1.023153766,1.850617588,0.95909528,2.164459807,1.181283353,2.149766851,2.256487181,1.99409071,2.350942478,1.687859742,1.937617348
FAGR_UCONN_29444,-0.963878562,-1.000931485,-1.857971539,0.252812577,-1.857971539,-0.225369233,-0.508053946,-1.275644369,-1.857971539,-0.250325226,-0.441081239,-1.402089266,-1.355093751,0.355663774,2.12933717,0.398903516,-0.491909425,1.782199701,-0.803070878,-0.963440649,0.963731343,0.515851775,0.373626423,-0.266540001
FAGR_UCONN_29451,4.383952081,3.4020782,4.674447951,3.750759121,4.00825468,4.094381154,3.42557631,3.304253587,3.567212677,4.384922432,4.189341066,3.338779101,5.832720819,5.415576956,5.661646895,5.734494349,4.962384581,5.053160651,5.030232164,4.979829201,5.17622941,5.514137557,5.525158364,4.871360573
FAGR_UCONN_29459,2.10490124,1.671491787,1.251480661,0.012060859,1.744672056,0.703152996,2.645737134,1.835158516,0.905155916,1.758090087,-0.271032802,1.280195553,-0.687333665,0.355663774,0.514796008,-1.857971539,0.661313886,-0.214704253,0.396475269,1.195408344,-0.655894535,0.713389267,0.373626423,-1.005658719
